source,title,abstract,authors,published_date,categories,doi,url,paper_id,word_count,journal,pubmed_id,ai_generated
pubmed,Estimating Tea Plant Physiological Parameters Using Unmanned Aerial Vehicle Imagery and Machine Learning Algorithms.,Tea (,Zhuang Zhong-Han; Tsai Hui-Ping; Chen Chung-I,12/04/2025,,"10.3390/s25071966
10.1016/j.jece.2021.106179
10.1186/s13020-022-00571-1
10.3390/agronomy10101536
10.3390/s150306250
10.3390/rs13204053
10.3390/su11236829
10.3390/rs5020949
10.3390/s8053557
10.3390/rs12193136
10.3390/info10110349
10.3390/en15010217
10.3390/rs11151763
10.1186/s13007-019-0507-8
10.3390/rs70404026
10.3390/rs12244053
10.1093/treephys/18.3.185
10.3390/rs13153001
10.1111/j.1469-8137.1995.tb03064.x
10.3390/rs12081312
10.1007/BF00317336
10.1016/j.rse.2024.114062
10.3390/rs8090677
10.1080/01431160210163100
10.1023/A:1021345724248
10.1016/j.rse.2010.08.023
10.1016/S0304-4165(89)80016-9
10.1109/TPAMI.2012.120
10.3390/ijgi10020043
10.3390/s20051296
10.3390/rs16163049
10.3390/s20185293
10.3390/rs15143653
10.1093/biomet/38.3-4.330
10.1038/330370a0
10.1016/j.agee.2017.12.023
10.1016/j.agsy.2011.12.004
10.1080/01448765.2017.1396497
10.1007/s42729-023-01195-6
10.1145/3136625
10.3390/rs9101060
10.1186/s13007-023-01035-9
10.1016/j.proeng.2017.01.151
10.1016/j.agwat.2022.108064
10.3390/rs12132110
10.3390/rs16030469
10.1080/01431161.2011.649864
10.3389/fpls.2024.1419316
10.3390/rs13183663",,"40218479
32130540
35193642
34235625
25286362
31534135
25781513
24741364
27879893
33313529
31695729
34376195
26071530
12651388
28310948
10938857
22641706
16119262
32120958
34424545
35689848
32947919
35318016
38514589
37328913
39479550
35590377
39149861
33941211",2,"Sensors (Basel, Switzerland)","40218479
32130540
35193642
34235625
25286362
31534135
25781513
24741364
27879893
33313529
31695729
34376195
26071530
12651388
28310948
10938857
22641706
16119262
32120958
34424545
35689848
32947919
35318016
38514589
37328913
39479550
35590377
39149861
33941211",0
pubmed,Leveraging explainable AI to predict soil respiration sensitivity and its drivers for climate change mitigation.,"Global warming is one of the most pressing and critical problems facing the world today. It is mainly caused by the increase in greenhouse gases in the atmosphere, such as carbon dioxide (CO",Novielli Pierfrancesco; Magarelli Michele; Romano Donato; Di Bitonto Pierpaolo; Stellacci Anna Maria; Monaco Alfonso; Amoroso Nicola; Bellotti Roberto; Tangaro Sabina,12/04/2025,,10.1038/s41598-025-96216-y,,"40216855
23717560
31439761
20603495
39319003
38853165
37808286
39286497
25881487
38315603
38426064
31586158
29454931",33,Scientific reports,"40216855
23717560
31439761
20603495
39319003
38853165
37808286
39286497
25881487
38315603
38426064
31586158
29454931",0
pubmed,Healthcare-Associated Infections: The Role of Microbial and Environmental Factors in Infection Control-A Narrative Review.,"Healthcare-associated infections (HAIs), previously known as nosocomial infections, represent a significant threat to healthcare systems worldwide, prolonging patient hospital stays and the duration of antimicrobial therapy. One of the most serious consequences of HAIs is the increase in the rate of antibiotic resistance (AR) generated by the prolonged, frequent, and sometimes incorrect use of antibiotics, which leads to the selection of resistant bacteria, making treatment difficult and expensive, with direct consequences for the safety of patients and healthcare personnel. Therefore, timely and accurate diagnosis of HAIs is mandatory to develop appropriate infection prevention and control practices (IPC) and new therapeutic strategies. This review aimed to present the prevalence, risk factors, current diagnosis, including artificial intelligence (AI) and machine learning approaches, future perspectives in combating HAIs causative bacteria (phage therapy, microbiome-based interventions, and vaccination), and HAIs surveillance strategies. Also, we discussed the latest findings regarding the relationships of AR with climate change and environmental pollution in the context of the One Health approach. Phage therapy is an emerging option that can offer an alternative to ineffective antibiotic treatments for antibiotic-resistant bacteria causing HAIs. Clinical trials dealing with vaccine development for resistant bacteria have yielded conflicting results. Two promising strategies, fecal microbiota transplantation and probiotic therapy, proved highly effective against recurrent Clostridium difficile infections and have been shown to reduce HAI incidence in hospitalized patients undergoing antibiotic therapy. Artificial intelligence and machine learning systems offer promising predictive capabilities in processing large volumes of clinical, microbiological, and patient data but require robust data integration. Our paper argues that HAIs are still a global challenge, requiring stringent IPC policies, computer vision, and AI-powered tools. Despite promising avenues like integrated One Health approaches, optimized phage therapy, microbiome-based interventions, and targeted vaccine development, several knowledge gaps in clinical efficacy, standardization, and pathogen complexity remain to be answered.",Sandu Andreea M; Chifiriuc Mariana C; Vrancianu Corneliu O; Cristian Roxana-E; Alistar Cristina F; Constantin Marian; Paun Mihaela; Alistar Alexandru; Popa Loredana G; Popa Mircea I; Tantu Ana C; Sidoroff Manuela E; Mihai Mara M; Marcu Andreea; Popescu George; Tantu Monica M,10/04/2025,,"10.1007/s40121-025-01143-0
10.1186/s13756-016-0149-9
10.1016/j.infpip.2024.100368
10.1016/S1473-3099(07)70235-9
10.1099/jmm.0.000032
10.1186/s12879-022-07387-2
10.1186/s12879-024-09487-7
10.1177/003335490712200205
10.5455/2394-6040.ijcmph20141114
10.1016/j.apjtb.2017.01.019
10.2147/IDR.S177247
10.2147/RMHP.S269315
10.1136/bmjopen-2024-088490
10.1016/j.ajic.2021.04.077
10.1016/j.cmi.2019.10.031
10.1016/j.jiph.2014.04.003
10.1016/s0140-6736(20)30925-9
10.1016/j.giec.2020.06.001
10.1016/S0140-6736(21)02724-0
10.1038/s41598-023-46102-2
10.1017/ash.2023.159
10.1016/S0140-6736(20)32290-X
10.1016/j.jiph.2024.102615
10.1038/d41586-022-01312-y
10.3389/fmicb.2016.01728
10.1016/j.scitotenv.2016.06.193
10.1038/s41558-018-0161-6
10.1186/s40168-019-0714-6
10.1016/j.envres.2024.120149
10.1016/j.onehlt.2024.100891
10.1039/d4bm00172a
10.24248/eahrj.v8i1.756
10.1371/journal.pmed.1002150
10.2807/1560-7917.ES.2018.23.46.1800516
10.1016/j.jval.2021.02.002
10.1371/journal.pone.0171216
10.1007/s15010-007-7092-x
10.1016/j.jhin.2023.06.008
10.3855/jidc.17135
10.1038/s41586-020-2293-x
10.24171/j.phrp.2020.11.1.09
10.1111/bjh.16818
10.1056/NEJMoa2001017
10.1016/j.bja.2020.05.037
10.1016/j.jns.2020.117111
10.1016/j.ajic.2020.10.019
10.1186/s13756-021-00959-y
10.3904/kjim.2023.508
10.2471/BLT.11.088179
10.1186/s12879-024-09038-0
10.1016/j.idh.2021.09.006
10.1016/j.jhin.2022.10.002
10.3390/children11060738
10.1016/j.lanwpc.2024.101120
10.1016/S1473-3099(15)00270-4
10.1093/cid/cix411
10.1097/CCM.0000000000003131
10.7759/cureus.19962
10.37825/2239-9747.1051
10.1586/erp.09.53
10.1038/nrmicro.2017.103
10.1016/j.jhin.2022.02.005
10.1371/journal.pone.0282141
10.1016/j.infpip.2021.100163
10.1186/s12913-021-06515-z
10.12659/msm.881434
10.3390/ijerph18105333
10.1016/0002-9343(89)90333-1
10.1056/NEJMoa0902234
10.1016/j.ejim.2011.02.004
10.1186/1471-2377-11-110
10.1016/j.ucl.2015.07.002
10.1016/0196-6553(85)90083-5
10.1111/j.1464-5491.2007.02234.x
10.1186/s12879-020-4840-3
10.1016/j.jhin.2021.03.031
10.1007/s40266-020-00754-1
10.1016/j.eimce.2024.02.014
10.1080/20477724.2019.1632070
10.3390/jcm11113204
10.3390/genes13091566
10.3390/healthcare12191996
10.3389/fmicb.2022.969863
10.1093/cid/ciu1170
10.3390/diagnostics14090931
10.1186/s41182-024-00606-3
10.3390/pathogens11060663
10.3389/fmicb.2020.01295
10.1099/jmm.0.001310
10.1007/s10156-009-0669-9
10.3389/fmolb.2021.794961
10.1016/j.nmni.2022.100960
10.3389/fcimb.2022.1000445
10.1111/1751-7915.14227
10.1016/j.aca.2024.342984
10.4103/0253-7184.156686
10.1007/s00216-017-0620-3
10.1016/j.aca.2022.340679
10.1111/j.1574-6976.2011.00298.x
10.3390/s23198042
10.3390/diseases10040078
10.1016/j.heliyon.2025.e42015
10.3389/fcimb.2024.1454549
10.1007/s11046-015-9905-2
10.3390/microorganisms9061283
10.3390/vaccines10111881
10.1186/s12879-021-06803-3
10.3389/fcimb.2023.1281155
10.1093/jambio/lxad249
10.1128/spectrum.01445-21
10.1016/j.diagmicrobio.2024.116562
10.3390/biology12070997
10.3389/fmicb.2023.1329330
10.3389/fmicb.2023.1179934
10.1128/jcm.00526-22
10.1016/j.jhin.2023.08.002
10.1017/ice.2023.274
10.3389/fsci.2024.1298248
10.2196/18599
10.1016/j.compbiomed.2023.106649
10.36922/aih.2147
10.1097/MD.0000000000026855
10.1128/cmr.00179-21
10.3389/fmicb.2024.1474078
10.1016/j.jnlssr.2024.02.002
10.3390/diagnostics12020328
10.1007/978-1-0716-4100-2_6
10.1002/hsr2.70288
10.2196/27880
10.3390/electronics13224405
10.3390/antibiotics13070610
10.1128/jvi.00272-24
10.1038/s41598-024-79924-9
10.3390/v16071080
10.3390/v15041020
10.3390/idr16060092
10.1111/j.1749-4486.2009.01973.x
10.12968/jowc.2009.18.6.42801
10.3390/v13102049
10.1016/S1473-3099(24)00424-9
10.1016/j.jddst.2023.104486
10.1016/j.ebiom.2015.12.023
10.1016/S1473-3099(18)30482-1
10.1186/s12894-017-0283-6
10.1016/S1473-3099(20)30330-3
10.1016/j.medj.2024.11.018
10.1186/s13063-022-07047-5
10.3389/fmicb.2023.1098386
10.1016/j.coviro.2021.05.006
10.1093/femspd/ftw051
10.1038/s41422-020-0332-7
10.1038/s41396-022-01208-9
10.3389/fmicb.2021.651081
10.3390/cells13060477
10.1055/s-0040-1701234
10.3389/fpubh.2022.989496
10.3390/microorganisms11010192
10.3390/pathogens13080646
10.1177/1756283X12454590
10.3390/ijms232113323
10.1002/mbo3.1260
10.1016/j.chom.2024.05.002
10.1038/nature18849
10.1016/j.cmicom.2024.100012
10.1016/j.annepidem.2016.02.007
10.1055/s-0043-1760865
10.3390/microorganisms9020358
10.3389/fmicb.2016.00738
10.3390/ijms21228527
10.3390/vaccines13010087
10.1038/srep22332
10.1016/j.molimm.2015.07.031
10.1016/j.vaccine.2018.05.113
10.1016/j.micpath.2016.04.019
10.3390/microorganisms11040916
10.1016/j.vaccine.2016.11.032
10.1016/j.vaccine.2016.11.010
10.1002/anie.201700964
10.1016/j.vaccine.2017.05.017
10.2147/DDDT.S189847
10.1080/21645515.2015.1011021
10.4161/hv.34414
10.1093/cid/ciad218
10.1007/s10096-023-04738-y
10.1038/s41541-024-00885-1
10.1016/j.jcf.2017.12.006
10.1186/s13054-022-04204-9
10.1128/aac.00655-24
10.1186/s13054-017-1601-9
10.1186/s13054-020-2792-z
10.5489/cuaj.8455
10.1080/14760584.2021.1887735
10.3389/fimmu.2022.900509
10.3389/fimmu.2022.1088130
10.1038/s41598-021-81356-8
10.1016/j.molimm.2021.04.026
10.1016/j.molimm.2022.06.010
10.1016/j.micpath.2021.105346
10.1016/j.micpath.2024.107226
10.1007/s13205-022-03148-9
10.3390/pathogens9121066
10.1007/s12010-022-03995-5
10.3389/fimmu.2020.01048
10.1016/j.fsi.2024.109410
10.1038/s41467-022-33721-y
10.1038/d41586-022-00997-5
10.1080/19420862.2022.2068212
10.1038/s41586-024-07487-w
10.1016/j.vaccine.2024.126204
10.3389/fimmu.2020.00442
10.1016/j.jhin.2017.09.002
10.1146/annurev-publhealth-052120-110009
10.3390/applmicrobiol3010012
10.1016/j.jhin.2021.01.004
10.1016/j.ajic.2010.04.196
10.1086/669092
10.1016/j.ajic.2015.11.015
10.1016/j.jhin.2024.01.016
10.1016/j.idh.2023.06.001
10.1016/j.jhin.2024.11.013
10.1016/j.jhin.2020.04.006
10.1080/01402382.2021.1930426
10.1186/2047-2994-2-S1-O68
10.1016/j.ajic.2016.03.053
10.1080/21655979.2017.1323593
10.1016/j.jhin.2018.05.013
10.1186/s13756-024-01481-7
10.2105/AJPH.2009.185363
10.1016/j.jhin.2024.06.012
10.1016/j.nedt.2017.02.015
10.1016/j.nedt.2018.01.022
10.1056/NEJMoa1812379
10.3390/antibiotics13020172
10.1016/j.phrs.2024.107188
10.1007/s00103-024-03882-w
10.3390/ijerph20031681
10.2807/1560-7917.ES.2020.25.45.1900414
10.1016/S2542-5196(24)00273-0
10.1093/infdis/jiw081
10.3390/antibiotics11060821
10.1016/j.ijheh.2019.09.008
10.1016/S0140-6736(10)62141-1
10.1016/j.bjid.2018.09.001
10.1371/journal.pone.0242393
10.1080/23744235.2024.2437027",,"40208412
28078082
17897607
25670813
35473658
38918691
17357358
30532565
33061710
38964799
33901588
31712069
24861643
32891222
37907588
37228504
33278353
39644717
35551284
27847505
30369964
31307536
39414103
39310088
38980705
39234348
27755545
30458912
34119081
28141845
18327681
36897896
32365354
32420621
31978945
32534737
32892033
33157180
34088341
38649159
22084514
38302895
36270518
38929317
38993540
26482597
28472416
29642107
34976541
38957730
19817525
29021600
35182684
36821590
34430842
34172045
21358613
34067797
2929625
19828530
21925041
21933425
26475952
3846429
17888136
32041540
34301392
32107741
38705751
31215326
35683591
36140733
39408177
35966671
25537879
38732345
38840209
35745518
32625187
33448924
36710975
36734313
26392648
28932883
22092265
37836873
36278577
39906802
39328359
26016846
34204665
36366389
34711189
37930722
35107363
39426117
37508427
35695488
37562592
38130169
32706688
36805219
34516488
35612324
39417073
35204419
39235738
39777278
34821565
39061292
38771043
39578508
39066242
37113000
39728014
19673983
19661847
34696479
39134085
37123173
26981577
25356373
30292481
28950849
32949500
39740667
36578069
37051522
34144380
27252177
32433595
35210551
35126320
38534321
32104163
36530685
36677484
39204246
23320050
36362106
35212478
38870899
27383983
26994507
36844708
33670255
27242753
33198306
39852866
26923424
26277277
29887323
27133268
37110338
27866765
27916408
28815890
28522011
30936684
25715157
25483694
37125490
38236365
38877036
29292092
36380312
39012102
28159015
32131866
37931282
33554671
35720310
36713441
33479293
33940514
35785672
34864145
39674425
35261870
33352688
35670904
32582169
38309489
36241641
35418629
35544469
38718835
39126830
32318055
28893614
34995130
33482296
20569853
23295570
27131140
38341149
37385863
39586542
32278702
28453429
30244164
39468577
20395569
38992838
28259049
29432997
31693806
38391558
38705262
38753020
36767043
33183408
39674199
26931446
35740227
31648934
21111894
30365924
35171904
39663537",301,Infectious diseases and therapy,"40208412
28078082
17897607
25670813
35473658
38918691
17357358
30532565
33061710
38964799
33901588
31712069
24861643
32891222
37907588
37228504
33278353
39644717
35551284
27847505
30369964
31307536
39414103
39310088
38980705
39234348
27755545
30458912
34119081
28141845
18327681
36897896
32365354
32420621
31978945
32534737
32892033
33157180
34088341
38649159
22084514
38302895
36270518
38929317
38993540
26482597
28472416
29642107
34976541
38957730
19817525
29021600
35182684
36821590
34430842
34172045
21358613
34067797
2929625
19828530
21925041
21933425
26475952
3846429
17888136
32041540
34301392
32107741
38705751
31215326
35683591
36140733
39408177
35966671
25537879
38732345
38840209
35745518
32625187
33448924
36710975
36734313
26392648
28932883
22092265
37836873
36278577
39906802
39328359
26016846
34204665
36366389
34711189
37930722
35107363
39426117
37508427
35695488
37562592
38130169
32706688
36805219
34516488
35612324
39417073
35204419
39235738
39777278
34821565
39061292
38771043
39578508
39066242
37113000
39728014
19673983
19661847
34696479
39134085
37123173
26981577
25356373
30292481
28950849
32949500
39740667
36578069
37051522
34144380
27252177
32433595
35210551
35126320
38534321
32104163
36530685
36677484
39204246
23320050
36362106
35212478
38870899
27383983
26994507
36844708
33670255
27242753
33198306
39852866
26923424
26277277
29887323
27133268
37110338
27866765
27916408
28815890
28522011
30936684
25715157
25483694
37125490
38236365
38877036
29292092
36380312
39012102
28159015
32131866
37931282
33554671
35720310
36713441
33479293
33940514
35785672
34864145
39674425
35261870
33352688
35670904
32582169
38309489
36241641
35418629
35544469
38718835
39126830
32318055
28893614
34995130
33482296
20569853
23295570
27131140
38341149
37385863
39586542
32278702
28453429
30244164
39468577
20395569
38992838
28259049
29432997
31693806
38391558
38705262
38753020
36767043
33183408
39674199
26931446
35740227
31648934
21111894
30365924
35171904
39663537",0
pubmed,A machine learning approach for corrosion rate modeling in Patna water distribution network of Bihar.,"Corrosion can affect water taste, color, and odor, making it crucial to monitor and control corrosion in the water distribution network to maintain water quality standards. This study used machine learning approaches such as MARS, GMDH, and MPMR to model the corrosion rate in water distribution networks. An experimental setup was established in the running water distribution network for data collection, where several test coupons were inserted into the pipeline. A coupon weight loss method was employed to calculate the corrosion rate. The selected study site was continuously monitored for 315 days to observe the water distribution network (WDN). The physicochemical parameters were regularly tested at the Environmental Engineering Laboratory at NIT Patna. Machine learning analyses, including multivariate adaptive regression splines (MARS), the group method of data handling (GMDH), and multivariate polynomial regression (MPMR), consider 13 features, including pH, temperature, conductivity, total dissolved solids, alkalinity, hardness, calcium hardness, magnesium hardness, chloride, sulfate, nitrate, dissolved oxygen, and time, as input parameters, with the corrosion rate as the output parameter. Energy dispersive X-ray (EDX) analysis revealed changes in composition before and after exposure: the carbon content decreased from 4 to 3%, the oxygen content increased from 20 to 31%, the iron content increased from 21 to 60%, the sulfur content decreased from 3 to 2%, the manganese content decreased from 3 to 1%, and the zinc content decreased from 49 to 1% by weight. The performance of the developed model was assessed via several performance metrics, regression error characteristic (REC) curves, comprehensive measurement (COM), and ranking techniques. On the basis of the performance of the developed models, the proposed MARS model is the most accurate model, with R",Kumar Saurabh; Weesakul Uruya; Kumar Divesh Ranjan; Thangavel Pradeep; Wipulanusat Warit; Sunkpho Jirapon,06/04/2025,,10.1038/s41598-025-96044-0,,"40188245
14975659
38894355
34159431
35192167
32556670
32939161
39107335
36708479
39528604
30533555",276,Scientific reports,"40188245
14975659
38894355
34159431
35192167
32556670
32939161
39107335
36708479
39528604
30533555",0
pubmed,Forecasting shoreline dynamics and land use/land cover changes in Balukhand-Konark Wildlife Sanctuary (India) using geospatial techniques and machine learning.,"Coastal ecosystems play a critical role in biodiversity conservation, climate regulation, and supporting human livelihoods. This study investigates future shoreline and land use/land cover change (LULCC) projections in the Balukhand-Konark Wildlife Sanctuary (BKWS). Shoreline and LULCC dynamics were quantified using satellite imagery, geospatial tools, and predictive modeling. An ensemble machine learning approach, combining Cellular Automata-Artificial Neural Networks (CA-ANN) and Random Forest techniques, was employed to enhance prediction accuracy. The shoreline dynamics analysis indicated persistent erosion in the northern zones and accretion in the southern zones, trends projected to continue through 2033 and 2043. LULC assessments showed a high reduction in dense vegetation, from 41.8 % in 1993 to 37.1 % in 2023, alongside an increase in sparse vegetation to 50.3 %. Predictions suggest continued degradation in the northern sections of BKWS, stabilization of sparse vegetation, and expansion of sandy areas by 2043. The results highlight high shoreline erosion and LULC changes. This study shows the need to integrate shoreline dynamics and LULC analyses into coastal management practices and provides actionable recommendations for habitat restoration, sustainable land-use planning, and climate adaptation strategies.",Mishra Manoranjan; Bhattacharyya Debdeep; Mondal Brihaspati; Paul Suman; Silva Richarde Marques da; Santos Celso Augusto Guimarães; Guria Rajkumar,05/04/2025,,10.1016/j.scitotenv.2025.179207,,40185004,181,The Science of the total environment,40185004,0
pubmed,Predictive modeling of climate change impacts using Artificial Intelligence: a review for equitable governance and sustainable outcome.,"The accelerating pace of climate change poses unprecedented challenges to global ecosystems and human societies. In response, this study reviews the power of Artificial Intelligence (AI) to develop advanced predictive models for assessing the multifaceted impacts of climate change. The study used the PRISMA framework to find, assess, and combine research on using AI in predicting climate change impacts. Integrating AI techniques, such as machine learning algorithms and predictive analytics, into climate modeling provides a robust framework for understanding and projecting the complex dynamics associated with global climate change. These models exhibit a high capacity for data collection, analyzing intricate patterns and integration, including their relationships within the datasets. They enable quick and accurate predictions of future climate scenarios, scenarios testing, historical eventualities, their magnitude, and adaptation. However, challenging issues like data gaps, especially in interconnected systems such as the atmosphere, are associated. Also, AI insight translation into an actionable recommendation recognizable by the policymakers, including ethical usage, is an emerging concern. Therefore, further advances to circumvent these will include the integration of AI with physical models, developing hybrid models, and generating synthetic climatic datasets to enhance data quality and gaps. Also, AI tools are being developed to aid decision-making for policy integration. AI-based predictive modeling is restructuring and bringing reformative change to the understanding of and approach toward climatic change through AI model development. AI guarantees an unfailing plan and a resilient future with sustainable approaches that empower scientists, policymakers, and communities.",Ukoba Kingsley; Onisuru Oluwatayo Racheal; Jen Tien-Chien; Madyira Daniel M; Olatunji Kehinde O,04/04/2025,,10.1007/s11356-025-36356-w,,"40183866
0
33540610
39308484
38021367
32169637
33662856
34575043
36118617
34392585
34467917
37688967
33041465
32027833
0
36653524
36172640
37805186
34081285
37954052
37780897
32296143
32055407
31374492
32057342
32709871
34403250",243,Environmental science and pollution research international,"40183866
0
33540610
39308484
38021367
32169637
33662856
34575043
36118617
34392585
34467917
37688967
33041465
32027833
0
36653524
36172640
37805186
34081285
37954052
37780897
32296143
32055407
31374492
32057342
32709871
34403250",0
pubmed,Potential tree cover under current and future climate scenarios.,"Forests play a key role in the global commitments to reach carbon neutrality in the coming decades. Global maps of potential tree cover at high spatial resolution for current and future climate scenarios are needed to assess the risk of future forest carbon loss and carbon storage potential through afforestation/reforestation projects. Here, we present data integrating satellite-based tree cover observations into a machine learning framework to estimate tree cover carrying capacity (percentage of tree coverage), which reflects the maximum potential tree cover, accounting for natural disturbances. Our model improves upon previous estimates by reducing prediction errors, better aligning with tree cover observations in intact areas, and lowering spatial variance in areas without topographical variation. However, uncertainties remain, particularly in regions where human activity has significantly altered landscapes. The tree cover carrying capacity provides an estimate of potential tree cover based on climatic and soil conditions. This serves as an initial step in identifying afforestation/reforestation opportunities but should be further assessed for land-use competition, ecological feasibility, and other limitations.",Roebroek Caspar T J; Caporaso Luca; Duveiller Gregory; Davin Edouard L; Seneviratne Sonia I; Cescatti Alessandro,04/04/2025,,10.1038/s41597-025-04408-y,,"40180995
32554569
33968109
31354775
30155360
31273120
35639697
37200428
37957399
24233722
30375988
32759943
37130845
33846429
31624185
31780528
31624182
35212092
28923923
29463795",168,Scientific data,"40180995
32554569
33968109
31354775
30155360
31273120
35639697
37200428
37957399
24233722
30375988
32759943
37130845
33846429
31624185
31780528
31624182
35212092
28923923
29463795",0
pubmed,Predicting and investigating water quality index by robust machine learning methods.,"This study addresses the critical challenges of waste management and water quality in urban environments, where accelerated urbanization has exacerbated environmental degradation and public health risks. Employing advanced machine learning algorithms-Long Short-Term Memory (LSTM), Random Forest (RF), Decision Tree (DT), and Support Vector Machine (SVM)-this research predicts the Water Quality Index (WQI) to improve urban environmental management. The novelty lies in the integration of multiple algorithms within a single framework, focusing on classifying WQI labels (1-9) for ""good"" to ""poor"" water quality, a departure from traditional continuous value predictions. Among the algorithms, LSTM demonstrated the most significant advantages, achieving superior predictive accuracy and precision across training, testing, and validation datasets, with RMSE values of 0.0611, 0.0810, and 0.0754 and R",Han Zhoulin; Zhang Shijing; He Liangqing; Zhu Bin,04/04/2025,,10.1016/j.jenvman.2025.125156,,40179471,120,Journal of environmental management,40179471,0
pubmed,Predicting air pollution changes due to temperature increases in two Brazilian capitals using machine learning - a necessary perspective for a climate resilient health future.,"Given that climate change can exacerbate the health impacts of air pollutants, we evaluated the impact of temperature increase scenarios on air pollutant levels (O",Adler Tavella Ronan; Scursone Gabriel Fuscald; Dos Santos da Silva Leopoldo; Nadaleti Willian Cézar; Adamatti Diana Francisca; El Khouri Miraglia Simone Georges; da Silva Júnior Flavio Manoel Rodrigues,02/04/2025,,10.1080/09603123.2025.2486598,,40172298,25,International journal of environmental health research,40172298,0
pubmed,"Transformation of Plant Breeding Using Data Analytics and Information Technology: Innovations, Applications, and Prospective Directions.","Our study focused on plant breeding, from traditional methods to the present most advanced genetic and data-driven concepts. Conventional breeding techniques, such as mass selection and cross-breeding, have been instrumental in crop improvement, although they possess inherent limitations in precision and efficiency. Advanced molecular methods allow breeders to improve crops quicker by more accurately targeting specific traits. Data analytics and information technology (IT) are crucial in modern plant breeding, providing tools for data management, analysis, and interpretation of large volumes of data from genomic, phenotypic, and environmental sources. Meanwhile, emerging technologies in machine learning, high-throughput phenotyping, and the Internet of Things (IoT) provide real-time insights into the performance and responses of plants to environmental variables, enabling precision breeding. These tools will allow breeders to select complex traits related to yield, disease resistance, and abiotic stress tolerance more precisely and effectively. Moreover, this data-driven approach will enable breeders to use resources judiciously and make crops resilient, thus contributing to sustainable agriculture. Data analytics integrated into IT will enhance traditional breeding and other key applications in sustainable agriculture, such as crop yield improvement, biofortification, and climate change adaptation. This review aims to highlight the role of interdisciplinary collaboration among breeders, data scientists, and agronomists in absorbing these technologies. Further, this review discusses the future trends that will make plant breeding even more effective with this new wave of artificial intelligence (AI), blockchain, and collaborative platforms, bringing new data transparency, collaboration, and predictability levels. Data and IT-based breeding will greatly contribute to future global food security and sustainable food production. Thus, creating high-performing, resource-efficient crops will be the foundation of a future agricultural vision that balances environmental care. More technological integration in plant breeding is needed for resilient and sustainable food systems to handle the growing population and changing climate challenges.",Bhuiyan Mohammad Muzahidur Rahman; Noman Inshad Rahman; Aziz Md Munna; Rahaman Md Mizanur; Islam Md Rashedul; Manik Mia Md Tofayel Gonee; Das Kallol,28/03/2025,,10.31083/FBE27936,,40150987,298,Frontiers in bioscience (Elite edition),40150987,0
